objectid,wd19cd,wd19nm,wd19nmw,bng_e,bng_n,long,lat,st_areashape,st_lengthshape
858,E05001155,Copt Hill, ,435144,550572,-1.45421,54.848728,15321487.1703756,21848.3175557322
859,E05001156,Doxford, ,438089,551915,-1.40817,54.86058,9345332.63274373,15564.9107459158
860,E05001157,Fulwell, ,439538,559740,-1.38453,54.930779,2733090.85164379,9109.20025499303
861,E05001158,Hendon, ,440709,556267,-1.36675,54.899479,3937641.85464701,11818.5838812594
862,E05001159,Hetton, ,435143,547213,-1.45463,54.81855,15292645.5110989,19749.9556103458
863,E05001160,Houghton, ,432923,550487,-1.48881,54.848122,5576530.02337417,10251.8674274695
864,E05001161,Millfield, ,438715,556997,-1.39774,54.9062,2617275.14155879,8093.55263964929
865,E05001162,Pallion, ,437045,556979,-1.42379,54.90617,3521047.62153508,8399.11749847399
866,E05001163,Redhill, ,436500,559509,-1.43197,54.92894,2640528.71288771,8225.38770749484
867,E05001164,Ryhope, ,440555,553155,-1.36959,54.871529,5732455.00697338,10656.3744745435
868,E05001165,St Anne's, ,435799,556402,-1.44329,54.90107,3001949.65188824,9007.10603892238
869,E05001166,St Chad's, ,436408,553434,-1.43417,54.874359,3219748.28619077,8350.0146756017
870,E05001167,St Michael's, ,439509,555682,-1.38554,54.894321,2824218.49862193,7285.26037661552
871,E05001168,St Peter's, ,440594,559102,-1.36814,54.924969,2222844.27651581,7411.49346554746
872,E05001169,Sandhill, ,436056,554602,-1.43951,54.88488,2558101.51992666,7187.10870431469
873,E05001170,Shiney Row, ,433433,554081,-1.48045,54.880379,10796897.8044941,15585.1701592838
874,E05001171,Silksworth, ,438564,553969,-1.4005,54.879002,3799897.88747233,8633.92946573729
875,E05001172,Southwick, ,438204,559187,-1.40542,54.925919,4494167.8741696,11127.5531034121
876,E05001173,Washington Central, ,430637,555981,-1.52383,54.897629,2807507.92522218,6797.9205246333
877,E05001174,Washington East, ,432058,555823,-1.50169,54.896118,8402965.77935497,17615.7932781132
878,E05001175,Washington North, ,432426,558401,-1.49566,54.919258,11278673.0119824,14200.6314010002
879,E05001176,Washington South, ,429231,554879,-1.54586,54.88781,4620580.78618027,11880.4285628195
880,E05001177,Washington West, ,429192,558021,-1.54615,54.91605,6605397.15103074,11334.505597564
881,E05001218,Bablake, ,429800,282581,-1.56303,52.440399,21702724.5445656,27950.1495363938
882,E05001219,Binley and Willenhall, ,436854,277078,-1.45987,52.390511,5231700.93415133,9669.19952762155
883,E05001220,Cheylesmore, ,434901,276644,-1.48861,52.38673,5696803.02400585,13379.3134244382
884,E05001221,Earlsdon, ,431812,277334,-1.53393,52.39312,5612175.05274145,12348.2157249613
885,E05001222,Foleshill, ,434174,281518,-1.49879,52.430592,3395582.11865951,9441.32068013738
886,E05001223,Henley, ,437692,281855,-1.44702,52.433392,7047082.98602502,13192.0330123623
887,E05001224,Holbrook, ,433105,282906,-1.51438,52.443138,3551594.0909918,8729.28778615278
888,E05001225,Longford, ,435702,282921,-1.47617,52.443111,5609391.52361394,12363.7976806274
889,E05001226,Lower Stoke, ,435846,278717,-1.4745,52.405312,3299355.03915532,7756.29537764767
890,E05001227,Radford, ,432928,280942,-1.51718,52.425491,2896481.9950396,8473.38985675035
891,E05001228,St Michael's, ,433863,279091,-1.50361,52.408791,4054274.23320023,9512.08285107869
892,E05001229,Sherbourne, ,431453,279981,-1.53896,52.416939,3479949.73309944,9588.42245561965
893,E05001230,Upper Stoke, ,435857,280084,-1.47419,52.417591,3071162.21297404,9901.45602666982
894,E05001231,Wainbody, ,430975,275624,-1.54638,52.3778,6057079.35204544,14634.050775261
895,E05001232,Westwood, ,428763,277657,-1.5787,52.396191,6209719.06538878,13475.2222559198
896,E05001233,Whoberley, ,430544,279373,-1.55237,52.411518,2629149.07160953,8571.29476804734
897,E05001234,Woodlands, ,428303,279613,-1.5853,52.413799,4487647.25007907,10894.7178208908
898,E05001235,Wyken, ,437337,279755,-1.45247,52.414539,4266857.62526532,10911.8951139328
899,E05001236,Amblecote, ,390531,285510,-2.1408,52.467449,3070596.91939869,9451.07121650231
900,E05001237,Belle Vale, ,395773,283892,-2.06362,52.45298,3085966.50273935,9561.46343112205
901,E05001238,Brierley Hill, ,391471,286944,-2.127,52.480358,4201258.1109261,11236.9881955594
902,E05001239,Brockmoor and Pensnett, ,390931,288907,-2.13501,52.498001,5275847.02527897,11454.890989217
903,E05001240,Castle and Priory, ,393700,291592,-2.09427,52.522179,4468386.18867416,10514.6313812909
904,E05001241,Coseley East, ,393983,294051,-2.09015,52.544289,3257210.88787276,8819.96042165365
905,E05001242,Cradley and Wollescote, ,393490,284310,-2.09722,52.456711,3961023.28992847,9335.64272878548
906,E05001243,Gornal, ,390995,291488,-2.13413,52.52121,4743703.94343175,9748.39342752586
907,E05001244,Halesowen North, ,398035,285414,-2.03034,52.466671,4076118.58466054,8677.7800623895
908,E05001245,Halesowen South, ,397597,282997,-2.03677,52.444939,7122249.55568682,13013.338632923
909,E05001246,Hayley Green and Cradley South, ,394902,283003,-2.07642,52.444981,4527385.65885045,11099.7175953315
910,E05001247,Kingswinford North and Wall Heath, ,388319,289589,-2.17351,52.504082,4076721.68714953,10026.5964323236
911,E05001248,Kingswinford South, ,389075,288267,-2.16232,52.49221,3524730.96291685,9610.35722422791
912,E05001249,Lye and Stourbridge North, ,391916,284833,-2.1204,52.461391,3576148.3376009,9081.56834733672
913,E05001250,"Netherton, Woodside and St Andrews", ,393736,288397,-2.09368,52.493462,5247753.95245286,12297.2695935154
914,E05001251,Norton, ,389380,282503,-2.15765,52.440399,5060138.52139608,10196.1409629016
915,E05001252,Pedmore and Stourbridge East, ,391518,282786,-2.1262,52.442982,4769150.54477597,9197.60858737872
916,E05001253,Quarry Bank and Dudley Wood, ,393775,286901,-2.09308,52.480011,3644754.8823084,9742.14649557732
917,E05001254,St James's, ,393302,290237,-2.10011,52.509991,3499677.78145189,8598.19252298437
918,E05001255,St Thomas's, ,394879,289598,-2.07686,52.504269,3422355.60057708,8401.11373725725
919,E05001256,Sedgley, ,391864,294291,-2.1214,52.546421,4015627.59435084,8529.78787615237
920,E05001257,Upper Gornal and Woodsetton, ,392970,292700,-2.10505,52.532131,3115512.4310588,7779.68072004783
921,E05001258,Wollaston and Stourbridge Town, ,389135,284694,-2.16132,52.460091,2851707.28974906,8137.68297316869
922,E05001259,Wordsley, ,389050,286990,-2.16265,52.480728,2688898.83575312,7868.54690271108
923,E05001260,Abbey, ,401468,286308,-1.97981,52.474709,2001064.41750238,5961.67232901639
924,E05001261,Blackheath, ,397297,286716,-2.04122,52.478371,2613464.91446174,8410.28326633217
925,E05001262,Bristnall, ,400338,287192,-1.99644,52.482658,2374442.76875994,7205.36257630705
926,E05001263,Charlemont with Grove Vale, ,402032,293851,-1.97146,52.542519,3908092.99688517,10708.9571726852
927,E05001264,Cradley Heath and Old Hill, ,394956,285810,-2.07567,52.470211,4041266.97283268,8740.17637786789
928,E05001265,Friar Park, ,400684,295347,-1.99133,52.555969,2871673.20671686,6705.43787024769
929,E05001266,Great Barr with Yew Tree, ,403283,295130,-1.953,52.554008,3723338.21425405,10633.2382386261
930,E05001267,Great Bridge, ,397347,292643,-2.04053,52.531658,3853700.12809817,8279.83189550643
931,E05001268,Greets Green and Lyng, ,399386,291207,-2.01047,52.518761,3793957.8839889,8680.84571646684
932,E05001269,Hateley Heath, ,400400,293111,-1.99552,52.53587,3238271.29558017,9307.46306085586
933,E05001270,Langley, ,398563,287675,-2.02258,52.487,3097103.55665385,8942.15814033478
934,E05001271,Newton, ,403601,293320,-1.94833,52.537739,3029461.73716336,7578.8170605167
935,E05001272,Old Warley, ,400026,285796,-2.00103,52.470112,2556121.8917448,6954.24044471711
936,E05001273,Oldbury, ,398429,289990,-2.02457,52.507809,6683167.84538464,12453.3102019785
937,E05001274,Princes End, ,396283,293859,-2.05623,52.54258,2733464.79852678,8437.7878241033
938,E05001275,Rowley, ,396400,288129,-2.05444,52.49107,4042970.69102447,10127.4575898511
939,E05001276,St Pauls, ,401579,289213,-1.97816,52.500832,3708065.63417254,9528.248544948
940,E05001277,Smethwick, ,401377,287981,-1.98114,52.48975,2289210.31706771,5717.16347947397
941,E05001278,Soho and Victoria, ,403109,288292,-1.95563,52.492538,3503996.92601069,7977.33466354414
942,E05001279,Tipton Green, ,395799,291839,-2.06334,52.524422,3359361.62105802,8470.91785743713
943,E05001280,Tividale, ,396893,289473,-2.04719,52.503159,2603202.68660282,7896.39468266538
944,E05001281,Wednesbury North, ,398831,295714,-2.01867,52.559269,3511443.8899432,8996.33879639641
945,E05001282,Wednesbury South, ,398523,293731,-2.0232,52.541439,4770486.89146771,9791.01824529957
946,E05001283,West Bromwich Central, ,401172,291393,-1.98415,52.520432,6943685.00182527,13519.4065665839
947,E05001284,Bickenhill, ,419179,281976,-1.71931,52.43544,39026314.8978216,32732.4091273726
948,E05001285,Blythe, ,412101,275912,-1.82363,52.381119,15971665.3874029,18299.0863518759
949,E05001286,Castle Bromwich, ,415241,289925,-1.77687,52.507019,3260568.97004688,8350.43232968398
950,E05001287,Chelmsley Wood, ,418312,287059,-1.73178,52.481159,2791451.9651314,8815.72839528085
951,E05001288,Dorridge and Hockley Heath, ,415921,274742,-1.76757,52.37051,11435843.5644535,17872.9824037897
952,E05001289,Elmdon, ,415929,282263,-1.7671,52.438122,4859786.11972397,9065.92348333634
953,E05001290,Kingshurst and Fordbridge, ,417111,287373,-1.74945,52.48402,2837411.99116214,7601.26892809693
954,E05001291,Knowle, ,418717,276028,-1.72643,52.381981,16588725.4635164,25070.6809866424
955,E05001292,Lyndon, ,414053,283089,-1.79466,52.445599,3200902.65704601,7885.38484584792
956,E05001293,Meriden, ,424031,277969,-1.64822,52.39922,51410301.505365,37902.4476136096
957,E05001294,Olton, ,413213,281821,-1.80707,52.434219,3914015.11092432,9927.42694069878
958,E05001295,St Alphege, ,414929,278903,-1.78196,52.40794,6750118.2669578,12112.4060224718
959,E05001296,Shirley East, ,412562,279424,-1.81673,52.412682,2814386.96601677,6780.98829347518
960,E05001297,Shirley South, ,412516,277741,-1.81747,52.39756,4144630.86814698,9850.1085742759
961,E05001298,Shirley West, ,411045,279061,-1.83905,52.409451,2883390.6324435,9186.30716483137
962,E05001299,Silhill, ,415115,280317,-1.77916,52.42065,4209634.93578606,9452.03641350268
963,E05001300,Smith's Wood, ,417316,289381,-1.74633,52.502071,2175780.84724317,6939.22622748797
964,E05001301,Aldridge Central and South, ,405581,300182,-1.91902,52.599411,13803140.0115142,18819.5193513517
965,E05001302,Aldridge North and Walsall Wood, ,404788,303637,-1.93068,52.630482,8007423.9786316,15559.8955525294
966,E05001303,Bentley and Darlaston North, ,398281,298014,-2.02679,52.579948,4076156.5752389,10522.9623749222
967,E05001304,Birchills Leamore, ,399831,300328,-2.00392,52.60075,4445711.66155445,10485.0434458101
968,E05001305,Blakenall, ,401194,300367,-1.98379,52.601101,4368683.02787685,10763.7260358254
969,E05001306,Bloxwich East, ,400440,303112,-1.99492,52.625778,3729291.72141165,9935.45632148885
970,E05001307,Bloxwich West, ,398776,302689,-2.0195,52.621979,3616777.40998208,7831.2750123173
971,E05001308,Brownhills, ,404179,305797,-1.93965,52.649899,6516173.84821809,12365.0106786354
972,E05001309,Darlaston South, ,397140,296379,-2.04361,52.565239,3736934.63201811,8592.74795108277
973,E05001310,Paddock, ,403336,297169,-1.9522,52.572338,4479924.46912954,11507.5196788204
974,E05001311,Palfrey, ,401596,296612,-1.97788,52.567341,3682755.13987778,9106.69008681185
975,E05001312,Pelsall, ,402168,303411,-1.96939,52.62846,5280834.01536404,10867.0260736666
976,E05001313,Pheasey Park Farm, ,405461,296347,-1.92086,52.564941,8103468.93041187,14012.5047373087
977,E05001314,Pleck, ,399766,297912,-2.00488,52.579029,3732460.78545413,7951.67458658848
978,E05001315,Rushall-Shelfield, ,403595,301559,-1.94833,52.611809,5400743.44134276,10948.3030757981
979,E05001316,St Matthew's, ,401292,298471,-1.98235,52.584061,5713005.94320327,12841.2934708424
980,E05001317,Short Heath, ,397652,300263,-2.03609,52.600159,3862141.99005038,8908.16358084537
981,E05001318,Streetly, ,407355,297292,-1.8929,52.57341,5458328.51790753,10826.8565139358
982,E05001319,Willenhall North, ,397547,301580,-2.03765,52.612,2248228.77854026,6972.42463556907
983,E05001320,Willenhall South, ,396505,298588,-2.05301,52.585098,4631083.20484599,9528.20686312202
984,E05001321,Bilston East, ,395334,295738,-2.07025,52.559471,4617613.76679312,11948.4502539508
985,E05001322,Bilston North, ,394883,297391,-2.07693,52.574322,2380535.06039779,6485.58778613756
986,E05001323,Blakenhall, ,391397,296826,-2.12835,52.569199,3531173.38333906,8697.14829721145
987,E05001324,Bushbury North, ,391906,303251,-2.121,52.626968,4294890.83755116,8844.77640545224
988,E05001325,Bushbury South and Low Hill, ,392088,301009,-2.11826,52.606812,3736756.75413427,7755.42866483408
989,E05001326,East Park, ,393738,298312,-2.09384,52.582588,3842235.5363448,9475.54134311425
990,E05001327,Ettingshall, ,393344,296668,-2.09962,52.56781,4444022.88087261,9763.33779284817
991,E05001328,Fallings Park, ,393608,301725,-2.09582,52.61327,3025222.97638831,8084.89669875753
992,E05001329,Graiseley, ,390075,297615,-2.14788,52.576271,2091217.35173644,6045.38678156496
993,E05001330,Heath Town, ,393070,299908,-2.10373,52.596931,3100353.35629524,8176.19332609505
994,E05001331,Merry Hill, ,388614,296886,-2.16941,52.569691,2461627.1261205,7322.98790771012
995,E05001332,Oxley, ,389989,302220,-2.14929,52.617668,3781612.31542802,9280.71332111163
996,E05001333,Park, ,389827,299008,-2.15158,52.588791,3443119.75813148,7915.4612242349
997,E05001334,Penn, ,389684,295992,-2.1536,52.561668,3064146.55750997,6997.77376652514
998,E05001335,St Peter's, ,390776,300192,-2.13761,52.599449,3402037.79202616,9231.33860291636
999,E05001336,Spring Vale, ,392959,295087,-2.10527,52.553589,2660613.69960135,7417.37511576973
1000,E05001337,Tettenhall Regis, ,388457,300667,-2.17186,52.603668,4506910.11425158,11551.3819895052
1001,E05001338,Tettenhall Wightwick, ,387514,298830,-2.18572,52.587139,4397052.23105243,11739.9737059548
1002,E05001339,Wednesfield North, ,396154,301752,-2.05822,52.613541,2108163.30092891,8412.79548291152
1003,E05001340,Wednesfield South, ,394894,299947,-2.0768,52.597301,4487936.76861659,9518.59724169775
1004,E05001341,Baildon, ,415123,439667,-1.77159,53.853031,12984451.8371611,18225.727992063
1005,E05001342,Bingley, ,411927,441399,-1.8201,53.868679,20180533.8509062,25772.74609128
1006,E05001343,Bingley Rural, ,407537,435724,-1.887,53.817749,36185869.7732662,31164.0915336366
1007,E05001344,Bolton and Undercliffe, ,416827,435257,-1.74592,53.813339,4228170.60019802,9368.25858311238
1008,E05001345,Bowling and Barkerend, ,417875,432521,-1.73017,53.788712,5938859.68222714,13623.4377327411
1009,E05001346,Bradford Moor, ,418752,433681,-1.71678,53.79911,2717053.75135153,7122.10400401968
1010,E05001347,City, ,415649,432827,-1.76394,53.791538,4490426.747584,10052.1664807832
1011,E05001348,Clayton and Fairweather Green, ,412457,432470,-1.8124,53.78841,5931024.98685724,13733.5967194616
1012,E05001349,Craven, ,405325,447255,-1.9204,53.921421,50907165.2056392,36260.0469857738
1013,E05001350,Eccleshill, ,418470,435826,-1.72094,53.818401,3873254.33945617,9123.33788391553
1014,E05001351,Great Horton, ,413921,431769,-1.79021,53.78207,3389542.66889239,9467.51395472339
1015,E05001352,Heaton, ,413623,435796,-1.79456,53.818279,5749088.05870268,12912.6078226959
1016,E05001353,Idle and Thackley, ,418188,438800,-1.72505,53.845139,8863504.90834707,14673.0705789012
1017,E05001354,Ilkley, ,411636,447127,-1.82431,53.92017,18981727.5799797,19557.0445054282
1018,E05001355,Keighley Central, ,405518,442174,-1.91755,53.875751,6358436.2621945,13318.0948173701
1019,E05001356,Keighley East, ,408501,442678,-1.87217,53.880241,22335172.5311369,25889.3868684839
1020,E05001357,Keighley West, ,404145,440561,-1.93846,53.861259,7104186.78397484,13865.8396882089
1021,E05001358,Little Horton, ,415654,431473,-1.76393,53.779369,2670657.74791319,8950.64280681144
1022,E05001359,Manningham, ,415217,434547,-1.77041,53.807011,2515673.65610116,6811.79217339868
1023,E05001360,Queensbury, ,410669,430080,-1.83962,53.766972,10025898.0219692,16758.3187206446
1024,E05001361,Royds, ,414162,428626,-1.7867,53.753819,4928634.99851517,11469.1192655215
1025,E05001362,Shipley, ,413706,437532,-1.79322,53.833881,5151104.48376394,12227.5681982086
1026,E05001363,Thornton and Allerton, ,410309,433760,-1.84496,53.800049,14374186.0350142,21093.5253996408
1027,E05001364,Toller, ,413598,434400,-1.795,53.805729,2194923.54128852,6219.72986210737
1028,E05001365,Tong, ,420289,430357,-1.69367,53.76918,14791080.3151619,21558.1808843636
1029,E05001366,Wharfedale, ,415324,445420,-1.76825,53.904732,16068192.3479176,20756.2347329838
1030,E05001367,Wibsey, ,415252,430062,-1.7701,53.766701,2804020.43804165,8850.84422971919
1031,E05001368,Windhill and Wrose, ,416265,437104,-1.75436,53.82996,4354386.26537696,9037.27175289653
1032,E05001369,Worth Valley, ,400891,437324,-1.98794,53.83218,59420921.3545926,35570.4860303185
1033,E05001370,Wyke, ,415832,428093,-1.7614,53.748981,7768360.38888676,13495.2511990808
1034,E05001371,Brighouse, ,416141,422553,-1.757,53.699181,12031356.5820185,21706.5519743992
1035,E05001372,Calder, ,397182,429533,-2.04422,53.76215,103717911.876903,51787.4120065881
1036,E05001373,Elland, ,411654,420930,-1.82502,53.684711,9358608.02031223,14587.2060258232
1037,E05001374,Greetland and Stainland, ,407581,420201,-1.88671,53.67823,19277944.3937895,24429.4367382579
1038,E05001375,Hipperholme and Lightcliffe, ,413672,425988,-1.79425,53.730122,10210877.7351229,17497.0007568333
1039,E05001376,Illingworth and Mixenden, ,406149,429835,-1.9082,53.764839,15592473.2350331,19498.1342791008
1040,E05001377,Luddendenfoot, ,400906,424228,-1.98775,53.714481,46556525.7052064,41768.6158812453
1041,E05001378,Northowram and Shelf, ,411036,427496,-1.83415,53.74374,13363169.6752706,16147.2299053889
1042,E05001379,Ovenden, ,407634,427090,-1.88574,53.74015,3323058.19921095,8859.19723701915
1043,E05001380,Park, ,408058,425199,-1.87936,53.723148,2149814.98071847,6293.87536923352
1044,E05001381,Rastrick, ,414389,421821,-1.78357,53.69265,4282596.28696056,8667.55779138452
1045,E05001382,Ryburn, ,401956,418658,-1.97187,53.66441,61699271.6598524,43945.8093819013
1046,E05001383,Skircoat, ,408794,423541,-1.86825,53.708229,3553785.55845133,8398.40517271229
1047,E05001384,Sowerby Bridge, ,406608,423777,-1.90136,53.710388,4012512.94103765,11165.2701212659
1048,E05001385,Todmorden, ,392507,423327,-2.11498,53.706329,38342745.4623581,28901.0044578287
1049,E05001386,Town, ,410380,423884,-1.84421,53.711288,9044050.70754658,17722.266277014
1050,E05001387,Warley, ,406143,426319,-1.90836,53.733238,7124009.98936434,13303.1377176153
1051,E05001389,Ashbrow, ,415067,420097,-1.77338,53.677139,11566457.8329123,15456.2869827061
1052,E05001390,Batley East, ,425816,424374,-1.61031,53.71516,7735845.4514208,16064.7346124341
1053,E05001391,Batley West, ,423189,424505,-1.65011,53.716461,4487596.26508584,10179.4599071416
1054,E05001392,Birstall and Birkenshaw, ,422148,427419,-1.66567,53.742699,11950027.3114223,19786.0738368282
1055,E05001393,Cleckheaton, ,417859,426402,-1.73076,53.733719,12436103.746559,17285.5170960416
1056,E05001396,Dalton, ,417283,418606,-1.73992,53.66367,12561180.5715686,16757.5178754135
1057,E05001397,Denby Dale, ,423285,410728,-1.64968,53.592628,41294231.6601367,31285.5808819497
1058,E05001398,Dewsbury East, ,425671,421753,-1.61273,53.691608,6505569.793146,12987.2296202574
1059,E05001399,Dewsbury South, ,424615,418816,-1.62895,53.66526,13506637.4354647,17683.5481954858
1060,E05001400,Dewsbury West, ,422798,421527,-1.65625,53.689709,5411532.47005038,11220.4787085693
1061,E05001401,Golcar, ,410948,416398,-1.83587,53.64399,6159716.37954636,12820.1439603491
1062,E05001402,Greenhead, ,413603,417608,-1.79565,53.6548,4551699.08962406,9591.90458597815
1063,E05001403,Heckmondwike, ,421448,423333,-1.67657,53.706001,5684457.81370139,10216.1697095042
1064,E05001405,Holme Valley South, ,412038,406709,-1.81975,53.556881,60484946.9888506,39600.6946298882
1065,E05001407,Lindley, ,411094,418069,-1.8336,53.659012,6749793.66032691,13470.8866848703
1066,E05001408,Liversedge and Gomersal, ,419148,423774,-1.71138,53.710049,12895825.45897,18394.6319567176
1067,E05001409,Mirfield, ,420311,419729,-1.69403,53.673649,13412968.242705,17928.0756996472
1068,E05001410,Newsome, ,414540,415066,-1.7816,53.631931,8688043.92945736,13056.8193486378
1069,E05001444,"Ackworth, North Elmsall and Upton", ,445150,415836,-1.31862,53.637119,47131280.8366574,40998.5828530399
1070,E05001445,Airedale and Ferry Fryston, ,445489,425697,-1.31205,53.725712,7725149.31895761,14398.767708862
1071,E05001446,Altofts and Whitwood, ,439457,424315,-1.40364,53.713779,13273076.6239367,24805.995305239
1072,E05001447,Castleford Central and Glasshoughton, ,443520,425109,-1.34198,53.7206,6988565.21650674,14753.3710447408
1073,E05001448,"Crofton, Ryhill and Walton", ,436257,415846,-1.45311,53.63789,36585661.4406848,31740.0097071424
1074,E05001449,Featherstone, ,441502,420498,-1.37317,53.679321,21472818.5073835,29966.6085181185
1075,E05001450,Hemsworth, ,442383,413980,-1.36072,53.62067,22003884.4551468,22783.2034553752
1076,E05001451,Horbury and South Ossett, ,429439,418898,-1.55594,53.665749,6560466.7318189,11475.0493187436
1077,E05001452,Knottingley, ,447883,424227,-1.276,53.712292,12614511.9224557,19247.0182836359
1078,E05001453,Normanton, ,437402,421448,-1.43512,53.68816,12864952.2410473,20869.4445622891
1079,E05001454,Ossett, ,427532,420519,-1.58465,53.68042,12223373.325852,17659.674689431
1080,E05001455,Pontefract North, ,445513,422432,-1.31217,53.696369,12391624.9650292,16842.4142009075
1081,E05001456,Pontefract South, ,447134,419392,-1.28808,53.6689,20826542.6047307,21068.2095417789
1082,E05001457,South Elmsall and South Kirkby, ,445926,410825,-1.30762,53.59201,15293982.2027958,19764.3235025831
1083,E05001458,Stanley and Outwood East, ,434990,423976,-1.47136,53.711048,13835211.685566,25011.7135285926
1084,E05001459,Wakefield East, ,434341,421003,-1.48152,53.684368,5200489.24335201,14215.9658813069
1085,E05001460,Wakefield North, ,432209,421206,-1.51378,53.686329,4008713.59664115,10917.7963219225
1086,E05001461,Wakefield Rural, ,429639,414779,-1.5533,53.628719,43278118.5646436,35233.9308482489
1087,E05001462,Wakefield South, ,433402,417064,-1.49616,53.649029,7857648.88680257,14963.3930555942
1088,E05001463,Wakefield West, ,431857,419395,-1.51929,53.670078,6613255.6604692,13012.1674301333
1089,E05001464,Wrenthorpe and Outwood West, ,431280,423088,-1.52765,53.7033,10681472.1604882,15760.380398898
1090,E05001527,Billingham Central, ,445916,524003,-1.29064,54.609119,1570960.3402028,5553.31470352738
1091,E05001528,Billingham East, ,448446,524530,-1.25139,54.613621,9402532.34382399,15288.4483858394
1092,E05001529,Billingham North, ,446269,525395,-1.28496,54.62159,1777196.09399058,5910.47820468835
1093,E05001530,Billingham South, ,450829,523138,-1.21474,54.60088,23528796.3927591,29282.4897727806
1094,E05001531,Billingham West, ,444787,523931,-1.30813,54.60857,2520880.40614934,8947.99772242204
1095,E05001532,Bishopsgarth and Elm Tree, ,441016,520624,-1.36697,54.57917,3000343.24755306,10625.3340736344
1096,E05001533,Eaglescliffe, ,440243,513413,-1.37991,54.514439,23780346.4540386,29801.7882357018
1097,E05001534,Fairfield, ,441412,519623,-1.36099,54.570148,1125745.24159701,6191.15305565895
1098,E05001535,Grangefield, ,442641,518887,-1.34208,54.563431,1846626.19285818,7070.76752621429
1099,E05001536,Hardwick and Salters Lane, ,441871,521300,-1.35365,54.585178,2099815.65567046,6244.61137391463
1100,E05001537,Hartburn, ,441159,518412,-1.36507,54.559292,4100065.20562859,10731.5078554028
1101,E05001538,Ingleby Barwick East, ,447257,513062,-1.27164,54.510681,13937626.7770628,21336.2062864536
1102,E05001539,Ingleby Barwick West, ,443975,513463,-1.32226,54.51458,4031466.92082246,10882.4977344641
1103,E05001540,Mandale and Victoria, ,445935,517809,-1.29132,54.553459,4771285.18458362,9116.71914861591
1104,E05001541,Newtown, ,443616,520378,-1.32679,54.576752,1768935.79876099,7325.49499325355
1105,E05001542,Northern Parishes, ,441261,525112,-1.36255,54.61948,27727920.6275824,25750.4797867652
1106,E05001543,Norton North, ,444445,521717,-1.31376,54.588711,1574527.81224759,5679.79018277677
1107,E05001544,Norton South, ,445212,520750,-1.30204,54.579948,2663676.57752716,9678.96983874925
1108,E05001545,Norton West, ,443539,522330,-1.32769,54.594292,2264309.70347204,7087.65232959184
1109,E05001546,Parkfield and Oxbridge, ,443808,517072,-1.32431,54.54702,4580360.45232223,12350.9955239691
1110,E05001547,Roseworth, ,442671,521775,-1.3412,54.589378,1566048.78670341,5807.47361151266
1111,E05001548,Stainsby Hill, ,446141,514956,-1.28858,54.527802,3062508.99757358,9511.54663447119
1112,E05001549,Stockton Town Centre, ,445245,519176,-1.30177,54.5658,4214067.79572104,10800.0062452082
1113,E05001550,Village, ,445084,516009,-1.30475,54.537361,2116889.91523327,8886.3982153723
1114,E05001551,Western Parishes, ,438703,518998,-1.40297,54.564739,37515829.1865316,37744.935302566
1115,E05001552,Yarm, ,443195,510519,-1.33474,54.48819,18155102.9446079,22360.7252547529
1116,E05001577,Appleton, ,351845,386375,-2.72523,53.37204,1794085.69626095,5624.6772334865
1117,E05001578,Beechwood, ,353691,379916,-2.69654,53.314152,1288730.19761016,5894.04081554662
1118,E05001579,Birchfield, ,350493,387541,-2.74573,53.382401,1879421.02068433,5513.74349584984
1119,E05001580,Broadheath, ,349507,386285,-2.76035,53.37101,1022979.48813585,5014.99582198767
1120,E05001581,Halton Castle, ,353607,383166,-2.69828,53.343361,4811170.13422889,11060.8555760852
1121,E05001582,Daresbury, ,357279,382266,-2.64301,53.335579,19744305.2978897,26743.9862249079
1122,E05001583,Ditton, ,347694,384405,-2.78729,53.353939,7333769.22042982,13224.8546271207
1123,E05001584,Farnworth, ,351536,388457,-2.73019,53.39072,4810548.96995686,11576.6272309315
1124,E05001585,Grange, ,352402,381657,-2.71615,53.329689,1496548.58272579,5442.31687891426
1125,E05001586,Hale, ,346361,382362,-2.80696,53.335442,5461259.29062353,11483.5800568015
1126,E05001587,Halton Brook, ,352540,382323,-2.71418,53.335678,1147985.48096323,4554.96571260698
1127,E05001588,Halton Lea, ,353746,380957,-2.69587,53.323509,2140864.75770992,5885.47518090306
1128,E05001589,Halton View, ,353099,386326,-2.70638,53.371712,3489338.16199702,8359.04683207122
1129,E05001590,Heath, ,350973,380776,-2.73747,53.32164,7355487.84487962,14254.3481853456
1130,E05001591,Hough Green, ,348981,387048,-2.76838,53.377819,1179672.68929999,4664.86542904371
1131,E05001592,Kingsway, ,350744,386131,-2.74174,53.369751,2133887.85562486,5758.50555901719
1132,E05001593,Mersey, ,350698,382426,-2.74185,53.336441,2595501.22415368,7448.20053239317
1133,E05001594,Norton North, ,355278,381574,-2.67296,53.329189,2661727.4557428,9484.80629743551
1134,E05001595,Norton South, ,355110,380474,-2.67532,53.31929,1707019.81691976,5571.36647146767
1135,E05001596,Riverside, ,351105,384820,-2.73611,53.358002,4460854.62057662,9928.20605278541
1136,E05001597,Windmill Hill, ,355046,382532,-2.67658,53.33778,1054770.37666114,4717.69838362373
1137,E05001643,Anchorsholme, ,332072,442071,-3.03454,53.870392,1416474.96878917,6268.90132769853
