objectid,wd19cd,wd19nm,wd19nmw,bng_e,bng_n,long,lat,st_areashape,st_lengthshape
1,E05000026,Abbey, ,544433,184379,0.081277,51.53982925,1248768.36872698,7849.76364287397
2,E05000027,Alibon, ,549247,185196,0.150987,51.54592133,1355410.18425478,6246.78620525364
3,E05000028,Becontree, ,546863,185869,0.116912,51.55260086,1289740.70937156,6280.31564654796
4,E05000029,Chadwell Heath, ,548266,189340,0.138596,51.5834198,3382317.05870163,9496.48908073508
5,E05000030,Eastbrook, ,550774,186272,0.173453,51.55519104,3449511.52788664,8857.76181859752
6,E05000031,Eastbury, ,546074,183978,0.104756,51.53580856,1436532.53878398,6740.55804477049
7,E05000032,Gascoigne, ,544762,183580,0.085689,51.53256989,1104120.2386915,7606.48208146357
8,E05000033,Goresbrook, ,548007,184060,0.132641,51.53604126,1277650.38705053,5607.64804364191
9,E05000034,Heath, ,549340,186620,0.152931,51.55868912,1999382.44389059,7986.07531331131
10,E05000035,Longbridge, ,545276,184914,0.093644,51.54442978,1651518.59812562,6263.84818070321
11,E05000036,Mayesbrook, ,547124,185052,0.120332,51.5451889,1858542.0810389,7493.47205262473
12,E05000037,Parsloes, ,548150,185599,0.13534801,51.54983139,1256367.58131808,6666.23225846946
13,E05000038,River, ,549432,182817,0.15264501,51.5245018,3110888.58716742,9617.77552433098
14,E05000039,Thames, ,547155,182705,0.1198,51.52408981,6694107.88433425,12968.3842198841
15,E05000040,Valence, ,548153,186867,0.13592499,51.56122971,1288841.93350111,5735.72713910213
16,E05000041,Village, ,550361,184190,0.166611,51.53659058,2149315.69966654,7771.72778991721
17,E05000042,Whalebone, ,548545,187662,0.141911,51.56827164,1550089.99698208,6819.78121159467
18,E05000043,Brunswick Park, ,528433,193715,-0.14588,51.62760162,3184968.51661131,8218.58730670004
19,E05000044,Burnt Oak, ,520522,190761,-0.26113001,51.60279846,2043919.19874035,6666.27694038088
20,E05000045,Childs Hill, ,524656,186687,-0.20291001,51.56528854,3093239.85755046,9192.75117710759
21,E05000046,Colindale, ,521442,189584,-0.24826001,51.59201813,2624227.26368898,8339.59177899636
22,E05000047,Coppetts, ,528052,191830,-0.15207,51.61074829,2730802.23559611,7861.84105143926
23,E05000048,East Barnet, ,527475,195754,-0.15897,51.64614105,3743683.17264271,9556.61865057172
24,E05000049,East Finchley, ,526811,190033,-0.17062999,51.59487915,2512423.71106947,8102.25382789676
25,E05000050,Edgware, ,518863,193351,-0.28420001,51.62643051,5560914.83223064,12501.815844633
26,E05000051,Finchley Church End, ,524690,190195,-0.20118,51.59680939,2729053.97918265,8136.15119986738
27,E05000052,Garden Suburb, ,526124,188445,-0.18111999,51.58076096,4746877.47352639,10191.5871440032
28,E05000053,Golders Green, ,523819,187290,-0.21477,51.57088852,2960200.43821259,9264.92237810279
29,E05000054,Hale, ,520890,193803,-0.25477001,51.63005829,5456080.59387004,15232.5850709176
30,E05000055,Hendon, ,523084,189557,-0.22458,51.59143066,2866707.42487901,7727.4112222433
31,E05000056,High Barnet, ,523890,196696,-0.21043,51.65541077,8313005.15483901,19593.3233249908
32,E05000057,Mill Hill, ,523111,192066,-0.22330999,51.61397171,9393709.10807361,14146.4416571774
33,E05000058,Oakleigh, ,526687,194738,-0.17072,51.63719177,3323417.12985224,11576.3646696017
34,E05000059,Totteridge, ,524649,193508,-0.20059,51.62659073,8774075.67978422,16261.1293291795
35,E05000060,Underhill, ,523991,195493,-0.20939,51.6445694,4557070.38173589,15656.301853286
36,E05000061,West Finchley, ,525518,191440,-0.18878999,51.60781097,2149422.45786894,7509.76513657859
37,E05000062,West Hendon, ,522394,188065,-0.23504999,51.57817078,3410511.83473943,9932.33705385512
38,E05000063,Woodhouse, ,526776,191859,-0.17048,51.61130142,2625333.8292601,8690.22696915032
39,E05000085,Alperton, ,518344,183853,-0.29488999,51.54116821,2058802.24794411,8870.85864215361
40,E05000086,Barnhill, ,519301,187233,-0.27994999,51.5713501,2966603.48482329,9947.78693906283
41,E05000087,Brondesbury Park, ,523503,184107,-0.22045,51.54235077,1730951.28885139,6772.67330053235
42,E05000088,Dollis Hill, ,522313,186513,-0.23676001,51.5642395,2293306.94999596,6988.26107680668
43,E05000089,Dudden Hill, ,522083,185505,-0.24043,51.55522919,1696503.70883985,9581.38839334032
44,E05000090,Fryent, ,520182,188419,-0.26684001,51.58182144,2655553.76293124,9131.82496998811
45,E05000091,Harlesden, ,521490,183879,-0.24954,51.54074097,1109049.83106903,5211.94643340977
46,E05000092,Kensal Green, ,522352,183277,-0.23732001,51.53514862,1111352.6651743,5610.62985538815
47,E05000093,Kenton, ,517617,188189,-0.30392,51.58029938,2255605.79933243,7612.58156918197
48,E05000094,Kilburn, ,524960,183799,-0.19956,51.53926849,937657.807782315,5191.29113590818
49,E05000095,Mapesbury, ,523466,185443,-0.22051001,51.55437088,1381420.09177664,5755.58038403635
50,E05000096,Northwick Park, ,516715,187252,-0.31724,51.57205963,2668256.37665119,8565.08920551517
51,E05000097,Preston, ,518207,186413,-0.296,51.56420898,2401657.59649676,7353.31865653623
52,E05000098,Queens Park, ,524047,183333,-0.21288,51.53527832,1494652.2858198,6415.97549197137
53,E05000099,Queensbury, ,519681,189604,-0.27366,51.59257889,2051457.24015257,6741.45065423345
54,E05000100,Stonebridge, ,520083,183661,-0.26989001,51.53908157,4062834.26966505,10968.9361603778
55,E05000101,Sudbury, ,516871,185370,-0.31562001,51.55511856,2142323.33158608,8393.70642755074
56,E05000102,Tokyngton, ,519356,185188,-0.27985001,51.55295944,2753998.71755946,7685.32530659252
57,E05000103,Welsh Harp, ,520882,186662,-0.25734001,51.56587982,2311479.89642167,9199.43729845674
58,E05000104,Wembley Central, ,518205,184839,-0.29655999,51.55007172,1598134.24514193,7457.96457772168
59,E05000105,Willesden Green, ,522219,184330,-0.23886999,51.54463959,1541780.08761803,7454.00979413885
60,E05000106,Bickley, ,542443,169027,0.046418,51.40238953,4859868.16446119,10372.8867661043
61,E05000107,Biggin Hill, ,541094,159119,0.023113,51.31369019,8284278.19091183,16215.5302741766
62,E05000108,Bromley Common and Keston, ,542215,165398,0.041692,51.36983871,8304419.36921928,18602.5482486235
63,E05000109,Bromley Town, ,540273,169266,0.015337,51.40507889,3707096.9922946,13322.3338144537
64,E05000110,Chelsfield and Pratts Bottom, ,547216,162725,0.112379,51.34455109,12583778.7674458,22813.3693520491
65,E05000111,Chislehurst, ,544442,170313,0.075659,51.4134407,10450251.6025187,16848.3580724762
66,E05000112,Clock House, ,536163,169328,-0.04369,51.40663147,2259318.12942444,8940.55609782059
67,E05000113,Copers Cope, ,537815,170017,-0.01968,51.41242981,3270963.22392853,11085.8188090032
68,E05000114,Cray Valley East, ,548054,168282,0.12671401,51.39426041,13280601.3131103,19868.3100765707
69,E05000115,Cray Valley West, ,546389,168891,0.10305,51.40016174,3933356.18147281,12213.8309113268
70,E05000116,Crystal Palace, ,534382,170280,-0.06892,51.41561127,2287323.01079015,7580.48885500051
71,E05000117,Darwin, ,542742,160113,0.047142,51.3222084,29044198.0749772,31105.7218147088
72,E05000118,Farnborough and Crofton, ,544022,164853,0.067413,51.36449051,6994459.37247346,14173.8927070496
73,E05000119,Hayes and Coney Hall, ,539858,165582,0.007927,51.37208176,10835868.8570222,16455.0838775746
74,E05000120,Kelsey and Eden Park, ,537051,167654,-0.03157,51.39138031,5190230.31686859,13023.8796930103
75,E05000121,Mottingham and Chislehurst North, ,542017,172311,0.041613,51.43201065,2444885.69246515,8652.1685832498
76,E05000122,Orpington, ,546890,165750,0.108949,51.37181091,4235829.25889745,9741.13819027647
77,E05000123,Penge and Cator, ,535785,170333,-0.04873,51.41576004,2968082.19792307,8335.91508431503
78,E05000124,Petts Wood and Knoll, ,544582,167490,0.076522,51.38803864,4327630.1767195,12873.6861718762
79,E05000125,Plaistow and Sundridge, ,540853,170677,0.024231,51.41761017,3988914.37525934,9748.29361062835
80,E05000126,Shortlands, ,539010,168318,-0.00318,51.39686966,2462906.56592153,8434.15306501559
81,E05000127,West Wickham, ,538494,166071,-0.01146,51.37680054,4418115.95284585,10018.2690598597
82,E05000128,Belsize, ,527236,184686,-0.16643,51.54673004,788874.620570475,3816.3084327384
83,E05000129,Bloomsbury, ,529655,181984,-0.13256,51.52190018,1018868.24449913,4828.03857532532
84,E05000130,Camden Town with Primrose Hill, ,528438,184062,-0.14934,51.54085159,1172374.84696941,5459.07913210839
85,E05000131,Cantelowes, ,529498,184536,-0.13389,51.54486847,759802.10438015,4197.90189195563
86,E05000132,Fortune Green, ,524882,185333,-0.20014,51.55307007,1009208.82478495,5378.31783252306
87,E05000133,Frognal and Fitzjohns, ,526006,185705,-0.1838,51.55615997,1527307.79260281,6059.20267226046
88,E05000134,Gospel Oak, ,528008,185341,-0.15507001,51.55244064,688520.689462995,4350.12090356113
89,E05000135,Hampstead Town, ,526645,186181,-0.17442,51.56029892,2448125.58843694,8208.24418877611
90,E05000136,Haverstock, ,528188,184717,-0.15270001,51.54679108,724516.104441645,4082.46673208959
91,E05000137,Highgate, ,528093,186523,-0.15341,51.56304169,3237435.74366754,7579.12479482283
92,E05000138,Holborn and Covent Garden, ,530905,181692,-0.11466,51.51897812,1202287.97136367,5939.05740134915
93,E05000139,Kentish Town, ,529104,185286,-0.13929,51.55170059,1035576.88381586,4930.46086375144
94,E05000140,Kilburn, ,525799,183940,-0.18741,51.54035187,688325.020994445,4979.76105459345
95,E05000141,King's Cross, ,530349,182567,-0.12235,51.52698135,614850.82227395,3444.87268694919
96,E05000142,Regent's Park, ,528987,182932,-0.14184,51.53057098,1347100.07639583,5773.01382584635
97,E05000143,St Pancras and Somers Town, ,529714,183428,-0.13118,51.5348587,1391123.17221339,5434.95036382512
98,E05000144,Swiss Cottage, ,526951,184105,-0.17075001,51.54156876,1262944.01684983,6787.47465100486
99,E05000145,West Hampstead, ,525653,184819,-0.1892,51.54827881,890673.783078795,5131.43152494952
100,E05000170,Acton Central, ,519997,181039,-0.27202001,51.51554108,1778138.25884159,7477.47957350255
101,E05000171,Cleveland, ,516520,182148,-0.32174,51.52622986,2232914.14914457,9021.56501105947
102,E05000172,Dormers Wells, ,513742,181092,-0.36210999,51.51729965,2265628.22881266,8240.90134771872
103,E05000173,Ealing Broadway, ,517288,181128,-0.31101999,51.51689911,1852608.56737034,6612.22722181891
104,E05000174,Ealing Common, ,518521,180272,-0.29354,51.50894928,2140259.59977048,6797.21869323899
105,E05000175,East Acton, ,520511,182112,-0.26425001,51.52507019,4277449.94353717,13243.8400939574
106,E05000176,Elthorne, ,515828,179675,-0.33252999,51.50415039,1982765.37783566,7457.76258268873
107,E05000177,Greenford Broadway, ,513416,182660,-0.36629999,51.53145981,2520626.46159389,10841.1743850074
108,E05000178,Greenford Green, ,514686,183987,-0.34757,51.54312897,3382177.97176402,11646.4877941154
109,E05000179,Hanger Hill, ,518434,182120,-0.29416999,51.52558136,3281585.14285944,10525.0315871378
110,E05000180,Hobbayne, ,515236,181403,-0.34049001,51.51979828,2197167.41755552,6579.72664637634
111,E05000181,Lady Margaret, ,513205,181637,-0.36967,51.52230835,1541195.4318999,6750.68880320862
112,E05000182,Northfield, ,516945,179087,-0.31663001,51.49863052,1563296.73000161,7344.7229340977
113,E05000183,North Greenford, ,516073,184839,-0.32730001,51.55051041,3260563.1808361,10305.9479074273
114,E05000184,Northolt Mandeville, ,512751,184565,-0.37527999,51.54872131,2767681.45487832,8186.48943937016
115,E05000185,Northolt West End, ,511303,183433,-0.39651,51.5388298,3533644.48775689,9763.46344586599
116,E05000186,Norwood Green, ,513779,179256,-0.36217001,51.50080109,3790711.3929651,10527.6299410018
117,E05000187,Perivale, ,516484,183227,-0.32190001,51.53593063,3365084.86268804,11292.0728288349
118,E05000188,South Acton, ,519732,179922,-0.27621999,51.50555038,1718276.17736721,6421.19803376477
119,E05000189,Southall Broadway, ,512575,180254,-0.37919,51.51000977,1614595.7034572,7202.59463997601
120,E05000190,Southall Green, ,511761,179168,-0.39126,51.50040817,1578038.4125252,5923.51723403426
121,E05000191,Southfield, ,520691,179377,-0.26258999,51.50045013,1436938.10068853,5339.22994742173
122,E05000192,Walpole, ,516957,179928,-0.31617999,51.50619125,1457259.08076284,5339.03535632806
123,E05000193,Bowes, ,531483,192089,-0.10245,51.6122818,1477496.45929403,9084.89325597921
124,E05000194,Bush Hill Park, ,532941,194687,-0.08042,51.63528824,2530463.175849,9484.73430733504
125,E05000195,Chase, ,531422,199207,-0.10066,51.6762619,16918993.0131303,23535.6256669771
126,E05000196,Cockfosters, ,527997,197445,-0.15081,51.66122055,10418551.6182674,19739.4302306887
127,E05000197,Edmonton Green, ,535043,192950,-0.05074,51.61917877,3133200.22624335,9772.83505027072
128,E05000198,Enfield Highway, ,536383,197335,-0.02969,51.65826035,4639875.87618843,9920.72417382448
129,E05000199,Enfield Lock, ,536635,198893,-0.02544,51.67219925,3264143.98876018,8251.70000775511
130,E05000200,Grange, ,532157,195682,-0.09137,51.64440918,3264791.87923635,9125.55934354542
131,E05000201,Haselbury, ,533440,193357,-0.07372,51.62321854,1801543.80225795,7004.04892936509
132,E05000202,Highlands, ,530904,197284,-0.10887,51.65909958,5077833.28146227,11689.5654037211
133,E05000203,Jubilee, ,535608,194766,-0.04188,51.63536072,3927968.22749774,11095.128249777
134,E05000204,Lower Edmonton, ,535464,193776,-0.04434,51.62649918,2179460.69185597,8558.69249852566
135,E05000205,Palmers Green, ,531835,192895,-0.09707,51.61943817,1950034.58978419,6802.27238688915
136,E05000206,Ponders End, ,536187,195789,-0.03312,51.64440918,3540343.07139059,9245.00987088671
137,E05000207,Southbury, ,534114,196542,-0.06277,51.65167999,2849976.70355562,8816.83635832492
138,E05000208,Southgate, ,529928,194448,-0.12402,51.63383865,2684108.89743088,9247.67494020937
139,E05000209,Southgate Green, ,529878,192851,-0.12534,51.61949921,2596271.6268957,8123.59175610931
140,E05000210,Town, ,532992,197449,-0.07864,51.66009903,2246678.09096573,7225.52161500324
141,E05000211,Turkey Street, ,535274,198954,-0.04508,51.67308044,2277632.15969343,6823.21613405422
142,E05000212,Upper Edmonton, ,534193,192015,-0.06337,51.61098099,2634480.38923761,10017.0546815561
143,E05000213,Winchmore Hill, ,531301,193979,-0.10437,51.62931061,2757468.14392505,9031.78244029634
144,E05000214,Abbey Wood, ,546816,178669,0.113238,51.48791122,2671967.61502159,7819.93147803483
145,E05000215,Blackheath Westcombe, ,540049,177455,0.015356,51.47872162,2123041.55169071,8625.74031525926
146,E05000216,Charlton, ,541457,177891,0.035792,51.48228836,2040250.14479145,7485.55371001894
147,E05000217,Coldharbour and New Eltham, ,543436,172428,0.062059,51.43270111,2558229.34183963,7418.05681574306
148,E05000218,Eltham North, ,543431,175383,0.063184,51.4592514,2569766.41350316,8557.39222169699
149,E05000219,Eltham South, ,543742,174021,0.067105,51.44694138,4606987.30110324,10774.1808967531
150,E05000220,Eltham West, ,541497,175377,0.035362,51.45969009,2421558.14263555,7695.9926452267
151,E05000221,Glyndon, ,544655,178804,0.08219,51.48968124,1537917.18304502,6910.51852182916
152,E05000222,Greenwich West, ,538593,177143,-0.00571,51.47626877,2517905.40580957,10238.8427342716
153,E05000223,Kidbrooke with Hornfair, ,541854,176630,0.041,51.47085953,2373435.02735897,7341.78474640024
154,E05000224,Middle Park and Sutcliffe, ,541117,173988,0.029343,51.44729996,3279228.19114967,11875.3307471476
155,E05000225,Peninsula, ,540032,179034,0.015737,51.49290848,3414214.36581776,9592.450998172
156,E05000226,Plumstead, ,545924,178299,0.100247,51.48482132,2330211.53461963,8914.68090051087
157,E05000227,Shooters Hill, ,544200,176748,0.074802,51.47132111,3774622.81196458,9433.92814764381
158,E05000228,Thamesmead Moorings, ,545999,180063,0.102056,51.5006485,3928168.63397885,8646.38083698678
159,E05000229,Woolwich Common, ,543528,177730,0.065532,51.48031998,2608394.94877631,8212.14203484288
160,E05000230,Woolwich Riverside, ,542295,178807,0.048222,51.49031067,2541453.78214849,9161.87022842511
161,E05000250,Addison, ,523640,179464,-0.2201,51.50059891,557149.60736539,3679.25708092132
162,E05000251,Askew, ,522018,179714,-0.24337,51.50320053,762471.51783298,4784.01937461576
163,E05000252,Avonmore and Brook Green, ,524042,178845,-0.21453001,51.49494934,891475.41094366,5142.99060224133
164,E05000253,College Park and Old Oak, ,522459,181963,-0.23624,51.52331161,3433061.15618145,8934.70584829356
165,E05000254,Fulham Broadway, ,525088,177577,-0.19992,51.48331833,671286.26187917,3627.33147023816
166,E05000255,Fulham Reach, ,523773,177856,-0.21875,51.48611832,822241.97618617,4487.03663525943
167,E05000256,Hammersmith Broadway, ,523240,178633,-0.22615001,51.49322128,1040646.50751152,5478.24918693916
168,E05000257,Munster, ,524335,176914,-0.21099,51.47753143,636394.87284988,3734.00507576888
169,E05000258,North End, ,524704,178057,-0.20528001,51.48772049,636104.34134748,3470.88713459372
170,E05000259,Palace Riverside, ,523892,176498,-0.21751,51.47388077,1131271.14968883,6599.56396987953
171,E05000260,Parsons Green and Walham, ,525321,176534,-0.19693001,51.4738884,889704.925739445,5804.83145085661
172,E05000261,Ravenscourt Park, ,522145,178872,-0.24183001,51.49560165,1155949.88211733,6048.32346670978
173,E05000262,Sands End, ,525803,176112,-0.19014999,51.46998978,1131701.68286201,5860.3191243744
174,E05000263,Shepherd's Bush Green, ,523240,180112,-0.22563,51.50651169,1073959.05592482,5223.12064852735
175,E05000264,Town, ,524862,176732,-0.20347001,51.47576904,647158.79981497,3905.82785164673
176,E05000265,Wormholt and White City, ,522339,180556,-0.23845001,51.51068878,902660.884077455,4232.61623503271
177,E05000266,Alexandra, ,529523,190387,-0.13136999,51.59743881,2611987.75825811,7901.87646565549
178,E05000267,Bounds Green, ,530243,191163,-0.12069,51.60425186,1385246.70999265,5896.32557864741
179,E05000268,Bruce Grove, ,533305,190094,-0.07691,51.59392929,940757.23269384,4550.43980467796
180,E05000269,Crouch End, ,529666,188263,-0.13009,51.57831955,1429058.75850769,6243.94063686765
181,E05000270,Fortis Green, ,528059,189699,-0.15275,51.59159088,1982816.79543604,9811.02412723712
182,E05000271,Harringay, ,531449,188211,-0.1044,51.57743835,1579362.21050397,6869.89015293845
183,E05000272,Highgate, ,528141,188258,-0.15209,51.57862854,2500404.69564324,9523.4636500065
184,E05000273,Hornsey, ,530433,189213,-0.11868,51.58668137,1062077.97475386,5174.83436177071
185,E05000274,Muswell Hill, ,529197,189172,-0.13652,51.58660126,1650692.09868943,7554.13315327477
186,E05000275,Noel Park, ,531193,190038,-0.10741,51.59392166,1221319.54619536,5013.86499301517
187,E05000276,Northumberland Park, ,534515,191132,-0.05906,51.60297012,1898141.92310451,8136.47386043571
188,E05000277,St Ann's, ,532437,188747,-0.08994,51.58203125,1092738.86578256,5261.04772463852
189,E05000278,Seven Sisters, ,533558,188427,-0.0739,51.57889175,1301750.70627264,6805.93315059708
190,E05000279,Stroud Green, ,530914,188013,-0.11218,51.57579041,1078535.38593018,5222.78046096774
191,E05000280,Tottenham Green, ,533648,189087,-0.07235,51.58480072,1365174.94893508,5562.41600342407
192,E05000281,Tottenham Hale, ,534521,189778,-0.05949,51.59080124,1903176.77223629,7327.16867939105
193,E05000282,West Green, ,532322,189860,-0.09118,51.59206009,1391983.07727412,5262.19254207733
194,E05000283,White Hart Lane, ,532755,191140,-0.08445,51.6034584,1691891.91124465,6110.16152667916
195,E05000284,Woodside, ,531516,190985,-0.10239,51.60234833,1514256.420254,5938.6709437247
196,E05000285,Belmont, ,516977,190886,-0.31224999,51.60467148,1777829.0956553,7606.8640748439
197,E05000286,Canons, ,517364,193105,-0.30592,51.62453079,5600424.92788771,12706.9260719868
198,E05000287,Edgware, ,519250,190753,-0.27948999,51.60300064,1414182.8453387,5620.42783941437
199,E05000288,Greenhill, ,515788,188408,-0.33023,51.5826416,1729091.72642056,7199.63564267789
200,E05000289,Harrow on the Hill, ,515118,186510,-0.34051999,51.5657196,3564413.23163317,9452.35987360122
201,E05000290,Harrow Weald, ,514533,191919,-0.34718999,51.61445999,4583683.92682672,11631.3954011683
202,E05000291,Hatch End, ,512921,191417,-0.37062001,51.61027145,3290677.03381782,9597.78778637908
203,E05000292,Headstone North, ,513617,190017,-0.36103001,51.59754944,3295279.08994212,10088.4289322961
204,E05000293,Headstone South, ,514234,188930,-0.35247999,51.5876503,1449172.93049391,6062.01996226989
205,E05000294,Kenton East, ,518376,189314,-0.29258999,51.59024811,1279299.73832877,5735.43039633621
206,E05000295,Kenton West, ,516718,189385,-0.31648999,51.59122849,1785664.5131105,6854.63808481538
207,E05000296,Marlborough, ,515460,189535,-0.33458999,51.59283829,1662499.01158079,7640.5441316624
208,E05000297,Pinner, ,511546,190587,-0.39074001,51.60308075,3286820.83555161,10392.7607098734
209,E05000298,Pinner South, ,511946,188424,-0.38565001,51.58356094,2340324.91650653,7994.2586065247
210,E05000299,Queensbury, ,518098,190294,-0.29627001,51.59910965,1611869.36745545,8313.52370096949
211,E05000300,Rayners Lane, ,512676,187662,-0.37537,51.5765686,1531677.60429895,6826.55750481397
212,E05000301,Roxbourne, ,513439,186514,-0.36473,51.56610107,1490033.14334221,6980.01750856648
213,E05000302,Roxeth, ,513565,185739,-0.36316001,51.55910873,1568914.92171182,6239.14770470905
214,E05000303,Stanmore Park, ,516121,192156,-0.32418999,51.61626053,4463961.46933636,10423.3819453217
215,E05000304,Wealdstone, ,515202,190225,-0.33809,51.59909058,1188852.25158379,5606.50956704844
216,E05000305,West Harrow, ,514018,187733,-0.35598001,51.57693863,1533407.11862518,6525.65435401187
217,E05000306,Brooklands, ,550276,188279,0.16713101,51.573349,4212853.24086534,10796.1094504261
218,E05000307,Cranham, ,557231,188611,0.26755899,51.57444,6563634.93241762,13772.0136136384
219,E05000308,Elm Park, ,552366,185008,0.195851,51.54339981,3659461.92782988,10553.3832865691
220,E05000309,Emerson Park, ,554963,188650,0.234874,51.57542038,4653821.27010316,13376.6089581826
221,E05000310,Gooshays, ,554454,193213,0.229541,51.61655045,7756663.71689754,15599.0650618183
222,E05000311,Hacton, ,553932,185873,0.218793,51.55075073,2461515.98451278,7910.34690639346
223,E05000312,Harold Wood, ,555514,190681,0.243717,51.59350967,7594664.55658839,15927.6633858655
224,E05000313,Havering Park, ,550821,192588,0.17684101,51.6119194,9774370.49395885,15398.1945080545
225,E05000314,Heaton, ,552987,191694,0.207707,51.60330963,3423936.10365398,11045.5089969558
226,E05000315,Hylands, ,552410,187242,0.19745199,51.5634613,2905593.73509764,7542.04220403113
227,E05000316,Mawneys, ,549815,190223,0.161313,51.59093857,3046893.07980923,9148.26211924841
228,E05000317,Pettits, ,551723,190487,0.188949,51.59280014,3947759.00721329,10349.5258301343
229,E05000318,Rainham and Wennington, ,553466,181407,0.210135,51.51074982,15321217.8939526,19367.3485490352
230,E05000319,Romford Town, ,551678,188724,0.187538,51.57698059,2846869.67735425,10200.0763329089
231,E05000320,St Andrew's, ,554297,186889,0.224499,51.55978012,2671528.84970402,8694.34490503138
232,E05000321,South Hornchurch, ,551258,182638,0.17886899,51.52241135,6325335.93231629,12622.8451568868
233,E05000322,Squirrel's Heath, ,553615,189464,0.215792,51.58309937,2663792.37114913,9011.75463847925
234,E05000323,Upminster, ,557943,185012,0.27621001,51.54190826,22519140.692022,25721.0249914267
235,E05000324,Barnhill, ,510497,181987,-0.40858001,51.52598953,2121741.38482339,6708.99967130312
236,E05000325,Botwell, ,509045,180623,-0.42991999,51.51401138,4374128.12181546,11100.7612914107
237,E05000326,Brunel, ,507000,182115,-0.45892999,51.52782059,3286133.63322227,11007.8920212488
238,E05000327,Cavendish, ,511186,186761,-0.39714,51.56877136,2022105.51433385,6398.57215705857
239,E05000328,Charville, ,509253,182706,-0.42627999,51.53269958,2990793.88334422,7796.11781943723
240,E05000329,Eastcote and East Ruislip, ,510109,188450,-0.41215,51.58415985,4058895.21582115,11435.5947357139
241,E05000330,Harefield, ,506012,189747,-0.47086999,51.59659958,15261150.5059978,20384.9712893928
242,E05000331,Heathrow Villages, ,507064,176573,-0.45969,51.4779892,23536484.2178537,21914.9824507883
243,E05000332,Hillingdon East, ,508299,183518,-0.43978,51.54018021,3582962.77271361,10490.2037838276
244,E05000333,Ickenham, ,506720,186158,-0.46173999,51.56420898,6182102.18894738,11554.3240491992
245,E05000334,Manor, ,509924,186852,-0.41532001,51.56983185,1972320.26628735,6460.34091064892
246,E05000335,Northwood, ,508323,190763,-0.43720001,51.60528946,7411064.29707037,13329.5693937295
247,E05000336,Northwood Hills, ,510181,190309,-0.41053,51.60084915,3313254.33173577,10524.4703494269
248,E05000337,Pinkwell, ,508737,178976,-0.43487,51.49927139,2771802.71099793,7556.58991785607
249,E05000338,South Ruislip, ,510647,185281,-0.40538001,51.5555687,7406476.13668068,16248.4494440908
250,E05000339,Townfield, ,510502,180133,-0.40909001,51.50933075,3487938.36341608,8445.51699535837
251,E05000340,Uxbridge North, ,506411,184210,-0.46678001,51.54676056,4642233.28291158,9764.46233047273
252,E05000341,Uxbridge South, ,505228,182845,-0.48424,51.53470993,3112978.23360654,9798.85675001527
253,E05000342,West Drayton, ,505843,179232,-0.47646999,51.50212097,3464011.37225695,10075.2901546319
254,E05000343,West Ruislip, ,508460,187549,-0.43621999,51.57638168,4394877.34916267,12885.8092791647
255,E05000344,Yeading, ,511898,181627,-0.38850999,51.52248001,2314099.81745656,6540.29447905512
256,E05000345,Yiewsley, ,506757,180915,-0.46279001,51.5170784,4030254.87118046,10498.0246060772
257,E05000346,Bedfont, ,508369,173749,-0.44176999,51.45235825,4454978.07226308,12233.2153872344
258,E05000347,Brentford, ,518290,178487,-0.29747,51.49296188,3147883.16242466,11654.5801485558
259,E05000348,Chiswick Homefields, ,521142,176824,-0.25698,51.47740936,2021769.84228676,9776.24309515073
260,E05000349,Chiswick Riverside, ,520109,177304,-0.27168,51.48194122,1917465.78907889,6424.98751653108
261,E05000350,Cranford, ,510891,176182,-0.40472001,51.47373962,2727506.47703984,9342.46819878614
262,E05000351,Feltham North, ,510654,174417,-0.40869001,51.45792007,3390174.58160937,8729.32761507244
263,E05000352,Feltham West, ,509176,172401,-0.43057001,51.44009018,3158224.6245284,9414.04220019479
264,E05000353,Hanworth, ,511816,171122,-0.39300999,51.42808151,3224652.29850194,11987.8264670339
265,E05000354,Hanworth Park, ,511026,172421,-0.40395999,51.43991089,3679183.8441873,8382.71635115979
266,E05000355,Heston Central, ,512435,176640,-0.38236001,51.47755051,1681951.58974135,7089.44625417666
267,E05000356,Heston East, ,513221,177430,-0.37079,51.48448944,2057157.49371032,12134.2953436314
268,E05000357,Heston West, ,511443,177593,-0.39633,51.48630905,3839911.22301158,8397.21364215254
269,E05000358,Hounslow Central, ,514227,175818,-0.35683,51.46979904,1731110.69053458,5707.48620397097
270,E05000359,Hounslow Heath, ,512321,174536,-0.38466999,51.45866013,2787670.72198538,7598.87233360082
271,E05000360,Hounslow South, ,514848,175341,-0.34805,51.46538925,1787873.53222264,6959.83006338775
272,E05000361,Hounslow West, ,512567,175570,-0.38080001,51.46791077,1619026.4954132,6437.08736572748
273,E05000362,Isleworth, ,516094,175250,-0.33015001,51.46432114,1965611.82929032,8743.72515813474
274,E05000363,Osterley and Spring Grove, ,515208,177597,-0.34213001,51.48559189,6285902.06168122,12138.1430939199
275,E05000364,Syon, ,517093,177049,-0.31518,51.48028183,2708490.26314204,9973.71172560297
276,E05000365,Turnham Green, ,519675,178753,-0.27744001,51.49505997,1780983.08794575,7152.88257398471
277,E05000366,Barnsbury, ,531071,183811,-0.11149,51.53799057,834500.44519252,4340.90539047572
278,E05000367,Bunhill, ,532281,182438,-0.09456,51.52537155,1078656.29931545,6354.02623948625
279,E05000368,Caledonian, ,530558,183901,-0.11884,51.53892136,1132241.75482648,5260.96348631022
